source,target,rel,cone
31133,20686,0,8
20686,52320,0,8
174,19523,-1,8
174,19531,-1,8
23486,6939,0,8
174,34187,-1,8
174,34569,-1,8
174,15547,-1,8
174,23486,-1,8
174,29003,-1,8
174,21100,-1,8
174,22299,-1,8
148968,6461,0,8
148968,3216,0,8
148968,3257,0,8
22299,16735,0,8
22299,52320,0,8
174,7497,-1,8
174,8002,-1,8
174,8681,-1,8
174,8728,-1,8
174,36369,-1,8
174,12941,-1,8
174,39175,-1,8
148968,52320,0,8
1299,23486,-1,8
132825,7473,0,8
132825,6939,0,8
15547,31133,0,8
1299,19531,-1,8
1299,20686,-1,8
1299,30764,-1,8
1299,33843,-1,8
1299,27195,-1,8
15547,52320,0,8
1239,60501,0,8
1239,60800,0,8
1239,148968,0,8
28178,6939,0,8
1299,2572,-1,8
1299,5429,-1,8
1299,5385,-1,8
1239,12941,0,8
1239,13045,0,8
1239,20686,0,8
1239,34569,0,8
1239,39175,0,8
1239,41364,0,8
1239,8681,0,8
15547,9498,0,8
1299,9584,-1,8
1299,12941,-1,8
1299,13045,-1,8
15547,1239,0,8
15547,6939,0,8
15547,6461,0,8
15547,3216,0,8
174,327814,-1,8
174,264969,-1,8
19531,52320,0,8
19531,16735,0,8
174,60800,-1,8
174,57043,-1,8
174,201814,-1,8
174,132825,-1,8
174,50463,-1,8
174,50818,-1,8
1299,148968,-1,8
1299,39175,-1,8
1299,60800,-1,8
327814,52320,0,8
16735,266135,0,8
327814,3216,0,8
327814,1239,0,8
327814,3257,0,8
327814,6461,0,8
327814,6939,0,8
13045,52320,0,8
9498,148968,0,8
4637,15547,0,8
7473,4760,0,8
6762,269661,-1,8
6762,265198,-1,8
9498,60501,0,8
3257,2572,-1,8
9498,23752,-1,8
6762,41364,-1,8
6762,50463,-1,8
3216,3253,-1,8
4637,4760,0,8
5385,6939,0,8
6762,9584,-1,8
3216,29196,-1,8
6762,8895,-1,8
4637,9584,-1,8
6762,60501,-1,8
269661,52320,0,8
9584,3257,0,8
41009,6939,0,8
4637,134148,-1,8
3257,64275,-1,8
4637,132825,0,8
4637,60501,0,8
6939,269661,0,8
7018,6389,-1,8
4637,148968,0,8
3257,19531,-1,8
6830,35332,-1,8
3257,8851,-1,8
3257,8895,-1,8
3257,41364,-1,8
3257,39175,-1,8
4637,58460,-1,8
3257,34569,-1,8
39175,3216,0,8
33843,31133,0,8
33843,52320,0,8
33843,6939,0,8
2914,132825,-1,8
264386,6939,0,8
60800,52320,0,8
39175,52320,0,8
38220,3257,0,8
60800,3216,0,8
8851,1239,0,8
8851,6461,0,8
6939,13868,-1,8
3356,27195,-1,8
6939,20686,0,8
6939,19531,0,8
6939,19523,-1,8
3356,15399,-1,8
8728,1239,0,8
6939,13045,0,8
6939,12941,0,8
6939,21100,0,8
6939,39175,0,8
6939,37619,0,8
6939,38220,0,8
6939,34187,-1,8
6939,34569,0,8
3356,41364,-1,8
3356,34569,-1,8
6939,30176,0,8
6939,36369,-1,8
6939,29003,0,8
6939,22299,-1,8
6939,41364,0,8
3356,30176,-1,8
6939,23671,0,8
3356,30764,-1,8
6939,2572,0,8
3356,2572,-1,8
3491,9584,-1,8
6939,148968,-1,8
6939,4760,0,8
3356,8681,-1,8
3491,4760,-1,8
3356,8895,-1,8
3491,7497,-1,8
3356,8851,-1,8
6939,3367,-1,8
6939,201814,-1,8
3491,23486,-1,8
3491,327814,-1,8
3320,13045,-1,8
3491,132825,-1,8
3320,20686,-1,8
6939,264949,0,8
6939,266135,0,8
3320,33843,-1,8
6939,264969,0,8
267345,6939,0,8
3491,50463,-1,8
6939,9584,-1,8
6939,60501,0,8
3356,64275,-1,8
6939,60800,0,8
6939,57043,-1,8
34569,52320,0,8
8681,52320,0,8
8681,3216,0,8
6939,11170,-1,8
3356,13045,-1,8
6939,8851,-1,8
6939,7497,0,8
3356,394141,-1,8
3356,271984,-1,8
6939,134148,0,8
6939,8728,0,8
6939,8681,0,8
266623,16735,0,8
266623,7195,0,8
266623,6939,0,8
12389,34858,-1,8
5429,6939,0,8
5511,34569,-1,8
57043,3216,0,8
57043,1239,0,8
8002,6939,0,8
31133,34569,0,8
31133,34858,-1,8
8002,52320,0,8
53182,6461,0,8
31133,148968,0,8
57043,52320,0,8
31133,60501,0,8
6453,269661,-1,8
2914,8002,-1,8
60501,6461,0,8
6453,9584,-1,8
6453,201814,-1,8
6453,8895,-1,8
6453,23752,-1,8
60501,3216,0,8
6453,8002,-1,8
6453,30176,-1,8
33843,1239,0,8
6461,13868,-1,8
6461,19092,-1,8
60501,52320,0,8
6461,19531,-1,8
2914,9584,-1,8
39702,3216,0,9
39702,3320,0,9
39702,6939,0,9
268331,7195,0,9
268331,6939,0,9
39702,1239,0,9
262498,7195,0,9
6939,36012,-1,9
6939,36222,-1,9
52721,6939,0,9
4637,2514,0,9
3356,52153,-1,9
52320,28889,0,9
3605,3257,0,9
6939,270358,0,9
3605,6939,0,9
6939,271387,0,9
7195,19889,0,9
7195,33182,0,9
174,267470,-1,9
7195,52721,-1,9
6939,269416,0,9
6939,267470,0,9
3605,3216,0,9
16735,33182,-1,9
7195,270358,0,9
6939,262606,0,9
6939,262498,0,9
3356,262300,-1,9
211526,6939,0,9
39702,31133,0,9
6939,55766,0,9
262300,6939,0,9
3491,33182,-1,9
6939,142412,0,9
174,28907,-1,9
174,29944,-1,9
2914,29944,-1,9
2914,33182,-1,9
6461,36222,-1,9
2914,21808,-1,9
29649,6939,0,9
6461,27425,-1,9
6461,29944,-1,9
2914,52153,-1,9
29550,3216,0,9
13000,52320,0,9
29550,6461,0,9
3257,37183,0,9
3257,36884,-1,9
3257,32613,-1,9
3257,29550,-1,9
3257,28889,-1,9
3257,14361,-1,9
6830,36012,-1,9
9498,17483,-1,9
3216,33182,0,9
3216,48479,-1,9
3216,197394,-1,9
174,36884,-1,9
6762,36884,-1,9
174,36012,-1,9
174,33182,-1,9
174,32613,-1,9
39273,6939,0,9
9498,33182,-1,9
6762,267470,-1,9
31133,197394,-1,9
2514,7473,0,9
12389,48479,-1,9
12389,43797,-1,9
31133,28889,0,9
31133,48479,-1,9
2914,2514,-1,9
174,19889,-1,9
2914,3605,-1,9
174,17018,-1,9
6453,29550,-1,9
6453,32613,-1,9
13000,6939,0,9
13000,6461,0,9
6453,36884,-1,9
13000,3216,0,9
13000,1239,0,9
2914,14361,-1,9
6453,2514,-1,9
33182,52320,0,9
12956,36884,-1,9
12956,33182,-1,9
174,9031,-1,9
174,11855,-1,9
174,13000,-1,9
174,3605,-1,9
204941,6939,0,9
3356,27953,-1,9
3356,14361,-1,9
1299,20021,-1,9
14361,16735,0,9
14361,6461,0,9
1299,21808,-1,9
9031,31133,0,9
6939,21808,0,9
9031,1239,0,9
9031,6939,0,9
9031,6461,0,9
9031,3216,0,9
6939,14361,0,9
20021,52320,0,9
20021,16735,0,9
20021,6939,0,9
1299,9031,-1,9
3356,27425,-1,9
1299,17018,-1,9
1299,8636,-1,9
3356,21808,-1,9
3356,20021,-1,9
1299,11855,-1,9
3356,19889,-1,9
3356,17018,-1,9
1299,28889,-1,9
6939,2514,0,9
6939,27425,0,9
6939,28907,0,9
6939,28889,0,9
6939,33182,0,9
1239,29550,-1,9
1239,28889,0,9
1239,33182,0,9
1299,39702,-1,9
174,40702,-1,9
6939,29550,0,9
1299,33182,-1,9
1299,29550,-1,9
3356,33182,-1,9
6939,7896,-1,9
9031,52320,0,9
174,12392,-1,10
7720,3257,0,10
7720,6939,0,10
6939,34602,0,10
6939,44964,0,10
6939,35614,-1,10
6939,16066,0,10
36866,6939,0,10
6939,44050,0,10
6939,25447,0,10
6939,39704,0,10
174,6772,-1,10
6939,28952,0,10
174,6391,-1,10
5511,37447,-1,10
174,206264,-1,10
6723,6939,0,10
6762,35614,-1,10
6762,3132,-1,10
174,35614,-1,10
174,137969,-1,10
39704,3216,0,10
39704,1239,0,10
6939,61138,0,10
24651,6939,0,10
39704,52320,0,10
6939,6391,0,10
6939,264943,0,10
7195,3132,0,10
174,39704,-1,10
174,396238,-1,10
4637,206264,-1,10
6939,396238,-1,10
6939,395662,0,10
6886,6939,0,10
4637,137969,0,10
6939,137969,0,10
6830,6772,0,10
6939,210321,0,10
6939,207044,0,10
6830,39704,-1,10
6939,206264,0,10
6453,25447,-1,10
49895,6939,0,10
6453,206264,-1,10
5511,32270,-1,10
174,16066,-1,10
6939,13428,-1,10
174,27257,-1,10
37119,6939,0,10
37119,16735,0,10
174,28952,-1,10
37119,52320,0,10
6939,55707,0,10
174,55707,-1,10
6461,29863,-1,10
174,25447,-1,10
37119,1239,0,10
37119,3216,0,10
37119,3257,0,10
263411,6939,0,10
6461,207044,-1,10
2914,133115,-1,10
2914,40528,-1,10
61138,3216,0,10
8342,6939,0,10
3491,37119,-1,10
27257,6939,0,10
27257,31133,0,10
3491,133115,-1,10
3491,137969,-1,10
206264,52320,0,10
12956,27796,-1,10
206264,1239,0,10
206264,3216,0,10
206264,16735,0,10
206264,7473,0,10
2914,27257,-1,10
1239,28952,0,10
1299,32270,-1,10
3320,35548,-1,10
1239,25447,0,10
1299,35614,-1,10
1299,35548,-1,10
61591,6939,0,10
3257,210321,-1,10
3257,395662,-1,10
3257,207044,-1,10
3257,206264,-1,10
3356,52363,-1,10
1239,207044,0,10
1299,44964,-1,10
3356,7720,-1,10
3356,29863,-1,10
3356,3132,-1,10
1299,12502,-1,10
1299,12392,-1,10
3216,50257,-1,10
3216,42291,-1,10
3216,33991,-1,10
3356,264943,-1,10
207044,52320,0,10
1299,395662,-1,10
3257,13428,-1,10
1299,206264,-1,10
9498,45582,-1,10
3257,6391,-1,10
44964,52320,0,10
3257,40528,-1,10
1299,61138,-1,10
3356,61591,-1,10
31133,33991,-1,10
12389,42291,-1,10
12389,33991,-1,10
12389,206264,0,10
12392,6461,0,10
12389,8342,-1,10
3257,34471,-1,11
3257,31263,-1,11
3257,29169,-1,11
6830,29169,0,11
23473,52320,0,11
3257,29107,-1,11
174,39020,-1,11
6830,50628,0,11
3257,26878,-1,11
3257,23944,0,11
3257,18450,-1,11
3257,136897,-1,11
1299,57455,-1,11
3257,63351,-1,11
3257,60798,-1,11
3257,41495,-1,11
1299,136897,-1,11
1299,137831,-1,11
3257,38949,-1,11
3257,42184,-1,11
3257,47720,-1,11
6762,60798,-1,11
174,34471,-1,11
3216,29169,0,11
266269,6939,0,11
6762,23473,-1,11
6762,26613,-1,11
6762,29107,-1,11
266269,7195,0,11
31133,47447,0,11
174,36925,-1,11
6762,18450,-1,11
1299,50628,-1,11
31133,51034,-1,11
47447,3216,0,11
3257,1968,-1,11
9498,23473,0,11
3216,16143,-1,11
47447,1239,0,11
6762,266830,-1,11
6939,8240,0,11
6939,8285,0,11
31133,31163,-1,11
6939,6315,-1,11
24130,6939,0,11
31133,28773,0,11
1299,23473,-1,11
57455,1239,0,11
31133,23944,0,11
57455,6939,0,11
1299,24641,-1,11
1299,23944,-1,11
28886,6939,0,11
31133,16143,-1,11
6939,1741,0,11
3320,42184,-1,11
3320,47447,-1,11
1299,30999,-1,11
6939,983,-1,11
6939,1251,0,11
3320,29670,-1,11
1299,29169,-1,11
31133,42184,0,11
1299,42184,-1,11
1299,47447,-1,11
3356,5693,-1,11
3356,6315,-1,11
47447,52320,0,11
23944,52320,0,11
1299,29107,-1,11
6939,1955,0,11
1299,26613,-1,11
23944,3216,0,11
12956,262182,-1,11
12956,137831,-1,11
266142,6939,0,11
2914,8943,-1,11
31708,52320,0,11
2914,6315,-1,11
6453,50628,-1,11
6453,136897,-1,11
2914,18450,-1,11
2914,16164,-1,11
6453,34471,-1,11
2914,23473,-1,11
50628,6939,0,11
2914,23944,-1,11
6461,5693,-1,11
6461,5742,-1,11
266142,7195,0,11
174,20448,-1,11
6453,23944,-1,11
31708,3216,0,11
6453,18450,-1,11
2914,5693,-1,11
39020,6939,0,11
5511,36925,-1,11
174,13791,-1,11
64313,3216,0,11
64313,52320,0,11
174,18450,-1,11
174,5742,-1,11
174,6315,-1,11
174,17675,-1,11
47720,3216,0,11
174,8285,-1,11
23473,6461,0,11
38442,3257,0,11
174,31543,-1,11
174,31708,-1,11
174,983,-1,11
2914,31263,-1,11
6461,28773,0,11
6461,29169,0,11
174,23473,-1,11
174,23944,-1,11
2914,29169,-1,11
50628,6461,0,11
29670,3216,0,11
266160,6939,0,11
50628,1273,0,11
6461,18450,-1,11
6461,19366,-1,11
6461,26878,-1,11
31543,1239,0,11
174,1968,-1,11
31543,6939,0,11
174,23089,-1,11
174,1955,-1,11
50628,3320,0,11
174,29169,-1,11
174,28773,-1,11
2914,136897,-1,11
2914,137831,-1,11
30999,3216,0,11
30999,3257,0,11
3491,136897,-1,11
6939,263145,0,11
6939,264359,0,11
6939,201201,0,11
3491,18450,-1,11
6939,262505,0,11
6939,207187,0,11
4637,47447,0,11
7195,263151,0,11
42184,52320,0,11
137831,3257,0,11
42184,3216,0,11
4637,38442,-1,11
6939,266830,0,11
6939,328490,-1,11
26613,7195,0,11
6939,268267,0,11
6939,266989,0,11
7195,1251,0,11
174,266830,-1,11
4637,136897,-1,11
7018,36327,-1,11
4637,137831,-1,11
41495,1239,0,11
1239,1955,0,11
6939,60798,0,11
174,64313,-1,11
174,63351,-1,11
3356,137831,-1,11
3356,136897,-1,11
6939,53486,-1,11
6939,53407,-1,11
6939,64313,0,11
6939,136897,0,11
267221,6939,0,11
174,136897,-1,11
174,201201,-1,11
3356,262505,-1,11
137831,6939,0,11
137831,7195,0,11
16735,267221,-1,11
59624,52320,0,11
59624,3216,0,11
59624,1239,0,11
52320,23089,0,11
52320,28773,0,11
59624,6939,0,11
52747,6939,0,11
16735,23089,0,11
983,3216,0,11
983,3257,0,11
983,3491,0,11
137831,16735,0,11
4637,16164,0,11
4637,23944,-1,11
137831,7473,0,11
201201,52320,0,11
7473,38442,-1,11
17941,3216,0,11
17941,3257,0,11
17766,3257,0,11
52320,1251,0,11
16735,1251,0,11
137831,52320,0,11
24641,6939,0,11
24641,1239,0,11
3356,29107,-1,11
3356,29169,-1,11
1273,47720,-1,11
1273,36925,-1,11
1273,29670,-1,11
6939,23944,-1,11
6939,23089,-1,11
6939,23473,-1,11
174,44486,-1,11
6939,20448,0,11
1299,8943,-1,11
1299,8240,-1,11
6939,16143,0,11
6939,16164,0,11
6939,16696,-1,11
6939,17766,0,11
6939,17941,0,11
6939,18450,-1,11
6939,19366,-1,11
1299,1955,-1,11
3356,31708,-1,11
6939,34471,0,11
1239,28773,0,11
1239,23944,0,11
1239,34471,0,11
1239,31708,0,11
3356,41421,-1,11
16164,3216,0,11
1239,38949,0,11
6939,26548,-1,11
1239,64313,0,11
1239,201201,0,11
6939,28773,-1,11
1239,42184,0,11
1239,42908,0,11
6939,30999,0,11
6939,31263,0,11
6939,29670,0,11
6939,29107,0,11
6939,29169,0,11
1239,47720,0,11
3356,19366,-1,11
3356,20448,-1,11
3356,16164,-1,11
1299,18450,-1,11
1299,20448,-1,11
1299,19366,-1,11
8943,6461,0,11
1299,16164,-1,11
1299,16143,-1,11
3356,23089,-1,11
3356,23944,-1,11
3356,53486,-1,11
3356,53407,-1,11
3356,50628,-1,11
3356,47447,-1,11
8763,1239,0,11
6939,47720,0,11
6939,42908,0,11
16164,52320,0,11
18450,7473,0,11
174,50628,-1,11
6939,47447,0,11
6939,46208,-1,11
8763,52320,0,11
8763,31133,0,11
41421,6939,0,11
1239,16164,0,11
6939,38949,0,11
8763,6939,0,11
6939,48287,0,11
3356,46208,-1,11
174,53486,-1,11
266989,52320,0,11
6939,42184,0,11
6939,38442,-1,11
18450,52320,0,11
8763,3216,0,11
8298,31133,0,12
297,1273,0,12
297,2914,0,12
7642,3257,0,12
7642,3216,0,12
7642,1239,0,12
12389,20773,0,12
12389,15493,-1,12
174,11845,-1,12
8298,1239,0,12
174,5009,-1,12
8298,3216,0,12
199020,6939,0,12
174,6059,-1,12
7642,52320,0,12
205112,52320,0,12
8298,9498,0,12
16735,19653,0,12
12389,41034,-1,12
12389,28840,-1,12
174,906,-1,12
8298,6939,0,12
174,60349,-1,12
3216,42156,0,12
3216,41034,-1,12
6762,2609,-1,12
6939,58243,-1,12
3216,15493,-1,12
6939,56382,0,12
174,35236,-1,12
174,35916,-1,12
6762,34347,-1,12
174,58243,-1,12
3216,47586,-1,12
3356,62887,-1,12
174,34347,-1,12
174,62874,-1,12
174,62887,-1,12
6762,297,0,12
9498,205112,0,12
6762,328107,-1,12
6939,49183,-1,12
6762,203201,-1,12
9498,136308,-1,12
3257,2609,-1,12
9498,37133,-1,12
13119,6939,0,12
9498,58965,-1,12
9498,133647,-1,12
6762,38880,-1,12
6762,52613,-1,12
174,52613,-1,12
6762,50877,-1,12
6762,48200,-1,12
174,36493,-1,12
6762,42156,-1,12
6939,51500,-1,12
6939,52613,0,12
3257,4628,0,12
6939,212477,0,12
6939,213035,-1,12
6939,262365,0,12
6939,262427,0,12
212477,3216,0,12
212477,52320,0,12
6939,203201,0,12
6939,205112,0,12
6939,266152,0,12
6939,266428,0,12
6939,263616,0,12
6939,197019,0,12
3356,262807,-1,12
3356,263616,-1,12
6939,62874,-1,12
6939,62887,0,12
174,30742,-1,12
174,204523,-1,12
3356,262632,-1,12
3356,203201,-1,12
3356,204523,-1,12
174,32899,-1,12
3491,906,0,12
3356,265436,-1,12
3356,266460,-1,12
3356,271042,-1,12
174,213035,-1,12
174,262427,-1,12
174,262632,-1,12
1299,11845,-1,12
1299,7642,-1,12
6939,4628,0,12
1299,4628,-1,12
1299,906,-1,12
1273,48200,-1,12
1299,12605,-1,12
6939,5009,0,12
6939,17727,0,12
6939,19653,0,12
3356,30742,-1,12
174,41435,-1,12
1239,205112,0,12
1239,58243,0,12
3356,32550,0,12
19653,52320,0,12
3356,2609,-1,12
6939,28876,0,12
6939,11845,0,12
3356,19653,-1,12
3356,20773,-1,12
6939,12605,0,12
3356,12605,-1,12
1299,20773,-1,12
6939,15626,0,12
6939,7642,-1,12
1239,56382,0,12
1299,56382,-1,12
3356,49183,-1,12
3257,62874,-1,12
3356,52613,-1,12
3356,56382,-1,12
6939,41435,0,12
6939,42156,0,12
3257,213035,-1,12
1299,62887,-1,12
3257,13119,-1,12
6830,13119,-1,12
1299,395567,-1,12
174,38880,-1,12
9498,906,0,12
1239,12605,0,12
3257,6059,-1,12
3257,5009,-1,12
3257,38880,-1,12
3257,36493,-1,12
1239,13333,-1,12
3257,32899,-1,12
3257,30742,-1,12
1299,203201,-1,12
3320,20773,-1,12
6939,34347,0,12
13333,6939,0,12
6939,906,0,12
1239,28876,0,12
6939,297,0,12
1299,34347,-1,12
3320,28876,-1,12
3356,34347,-1,12
266460,6939,0,12
1299,29319,-1,12
6939,30742,-1,12
3320,48200,-1,12
3356,35213,-1,12
6939,32550,0,12
6939,32899,-1,12
1299,47586,-1,12
1299,48200,-1,12
6939,35213,-1,12
1299,38880,-1,12
6939,35916,0,12
6939,36493,-1,12
1299,35236,-1,12
5511,2609,-1,12
174,13333,-1,12
17727,3216,0,12
17727,1239,0,12
8298,52320,0,12
174,13119,-1,12
17727,52320,0,12
20773,31133,0,12
174,12605,-1,12
20773,52320,0,12
20773,4637,0,12
20773,6461,0,12
20773,6939,0,12
20773,3216,0,12
20773,1239,0,12
2914,38880,-1,12
2914,35916,-1,12
2914,34347,-1,12
2914,27768,-1,12
7473,7642,-1,12
7473,4628,-1,12
11845,3257,0,12
6939,271042,0,12
6939,395567,-1,12
267427,6939,0,12
267427,7195,0,12
7195,262807,0,12
2914,48200,-1,12
4637,48200,0,12
6461,395567,-1,12
174,328107,-1,12
7195,19653,0,12
7195,52613,0,12
2914,52613,-1,12
12956,26210,-1,12
2914,4628,-1,12
2914,906,-1,12
4637,4628,-1,12
2914,19653,-1,12
4637,906,0,12
906,3257,0,12
41034,6939,0,12
62887,16735,0,12
56382,3216,0,12
56382,52320,0,12
38880,52320,0,12
58243,52320,0,12
58243,6461,0,12
48200,52320,0,12
31133,205112,0,12
48200,31133,0,12
49183,31133,0,12
31133,34347,0,12
31133,28876,0,12
31133,28840,-1,12
49183,6461,0,12
49183,1239,0,12
31133,15493,-1,12
62887,52320,0,12
48200,6939,0,12
48200,3216,0,12
48200,1239,0,12
28876,52320,0,12
28876,3216,0,12
35916,7473,0,12
27768,6939,0,12
27768,52320,0,12
34347,1239,0,12
34347,52320,0,12
35213,1239,0,12
35236,6939,0,12
35236,1239,0,12
35213,52320,0,12
35213,31133,0,12
38880,31133,0,12
38880,1239,0,12
38880,4637,0,12
38880,3216,0,12
38880,9498,0,12
38880,6939,0,12
38880,6461,0,12
50877,9498,0,12
50877,6939,0,12
31133,41034,-1,12
3356,28130,-1,13
3356,28458,-1,13
3356,39216,-1,13
3356,20847,-1,13
3356,20932,-1,13
132847,6461,0,13
3356,13984,-1,13
49835,6939,0,13
174,53292,-1,13
3356,16504,-1,13
3356,27224,-1,13
3356,27330,-1,13
3356,27589,-1,13
55720,7473,0,13
174,52000,-1,13
31133,8339,0,13
20847,52320,0,13
60021,3257,0,13
268428,7195,0,13
268428,6939,0,13
3356,52000,-1,13
3356,47957,-1,13
174,49835,-1,13
3356,44814,-1,13
3356,43766,-1,13
3491,28458,-1,13
3491,55720,-1,13
174,43766,-1,13
20847,6461,0,13
20847,3216,0,13
3356,61157,-1,13
3356,60021,-1,13
3356,266438,-1,13
3356,262865,-1,13
61157,52320,0,13
174,16504,-1,13
3216,13984,0,13
3216,50923,-1,13
61157,3216,0,13
61157,6461,0,13
2914,3361,-1,13
174,14363,-1,13
31477,6939,0,13
52000,52320,0,13
2914,13984,-1,13
2914,10674,-1,13
2914,9044,-1,13
2914,8680,-1,13
31477,4637,0,13
31477,3216,0,13
61297,6939,0,13
2914,16504,-1,13
2914,203329,-1,13
174,206262,-1,13
2914,60021,-1,13
2914,59318,-1,13
2914,55720,-1,13
2914,47957,-1,13
2914,27224,-1,13
2914,27330,-1,13
2914,44814,-1,13
2914,31477,-1,13
174,61297,-1,13
3320,203329,-1,13
3320,61157,-1,13
132528,6939,0,13
132528,3257,0,13
12389,47957,0,13
3320,33554,-1,13
174,20932,-1,13
12389,30733,-1,13
3356,10674,-1,13
174,55720,-1,13
3356,8680,-1,13
43372,1239,0,13
31133,9044,0,13
43372,52320,0,13
3356,3361,-1,13
174,59318,-1,13
3257,10674,-1,13
3257,13984,-1,13
3257,28458,-1,13
3257,27364,-1,13
3257,20847,-1,13
174,198279,-1,13
3257,16504,-1,13
52000,6939,0,13
3257,198279,-1,13
3257,132847,0,13
44814,52320,0,13
3257,40581,-1,13
31477,52320,0,13
3257,30818,-1,13
3257,43372,-1,13
3257,59432,-1,13
3257,52000,-1,13
3257,44814,-1,13
4637,20932,0,13
20932,3216,0,13
6461,27364,-1,13
6461,47957,-1,13
6939,8680,0,13
6939,9044,0,13
6939,9085,0,13
6939,8339,0,13
6939,3361,0,13
6939,4581,-1,13
6939,13984,0,13
6939,14363,0,13
6939,15962,0,13
6939,10674,0,13
6939,11550,0,13
20932,1239,0,13
6762,55720,-1,13
6762,23550,-1,13
6762,198279,-1,13
6762,27589,-1,13
6762,43766,-1,13
6762,49289,-1,13
6939,2685,0,13
6830,9044,0,13
6830,47957,0,13
6461,3361,-1,13
20932,31133,0,13
174,34547,-1,13
20932,6939,0,13
6461,8339,0,13
174,33554,-1,13
20932,9498,0,13
6461,13984,-1,13
20932,52320,0,13
27224,6939,0,13
27330,6939,0,13
262865,52320,0,13
27589,16735,0,13
27589,52320,0,13
27589,6939,0,13
27364,52320,0,13
267464,6939,0,13
4637,47957,0,13
4637,55720,-1,13
4637,132528,-1,13
4637,59318,0,13
4637,132847,0,13
4637,9044,0,13
28130,52320,0,13
28130,6939,0,13
6939,20847,0,13
7473,59318,0,13
6939,49289,0,13
16735,2716,-1,13
6939,44814,0,13
6939,45735,-1,13
6939,47957,0,13
6939,50923,0,13
59318,3257,0,13
59318,3491,0,13
16735,28130,-1,13
6939,51559,0,13
16735,13984,0,13
6939,28458,-1,13
6939,29170,0,13
33554,6939,0,13
6939,27364,0,13
6939,23550,0,13
174,29170,-1,13
6939,26479,0,13
6939,40581,0,13
6939,43372,0,13
6939,34547,-1,13
16735,47957,0,13
174,27589,-1,13
7018,2685,-1,13
6939,266438,0,13
5511,15962,-1,13
7018,13984,-1,13
7195,266438,0,13
174,26479,-1,13
7195,262865,0,13
10674,16735,0,13
6939,61157,0,13
10674,52320,0,13
6939,59318,-1,13
6939,60021,0,13
6939,53292,0,13
6939,55720,-1,13
6939,203329,0,13
174,40581,-1,13
6939,262865,0,13
5511,59432,-1,13
5511,43766,-1,13
6939,262352,0,13
6939,132847,0,13
174,28458,-1,13
1299,47957,-1,13
52320,8339,0,13
1299,49289,-1,13
174,4581,-1,13
1299,50923,-1,13
52320,13984,0,13
31133,203329,0,13
1299,43766,-1,13
31133,50923,0,13
1299,203329,-1,13
9044,3216,0,13
8680,52320,0,13
1299,61157,-1,13
1299,59432,-1,13
1299,197453,-1,13
1299,198279,-1,13
9498,9044,0,13
1299,14363,-1,13
1239,50923,0,13
1239,47957,0,13
1239,132847,0,13
1239,61157,0,13
47957,52320,0,13
9498,134316,-1,13
9498,133255,-1,13
23550,52320,0,13
9498,60021,0,13
1273,47957,0,13
9498,59318,0,13
1299,9044,-1,13
9498,17917,-1,13
31133,61157,0,13
23550,16735,0,13
1299,9085,-1,13
9498,47957,0,13
1299,11550,-1,13
9498,45804,-1,13
1239,9044,0,13
1299,30818,-1,13
1299,28458,-1,13
1299,27589,-1,13
174,9044,-1,13
1239,13984,0,13
1299,27364,-1,13
1299,33554,-1,13
1239,8680,0,13
1299,31477,-1,13
1239,8339,0,13
47957,3320,0,13
47957,3216,0,13
1239,44814,0,13
1299,20932,-1,13
1239,20847,0,13
174,11550,-1,13
203329,1239,0,13
9044,52320,0,13
31133,31208,-1,13
203329,52320,0,13
174,262865,-1,13
2716,7195,0,13
31477,1239,0,13
31133,47957,0,13
174,13984,-1,13
31133,20847,0,13
8680,3216,0,13
174,266438,-1,13
33438,52320,0,14
7195,33438,0,14
4637,33438,0,14
1299,20836,-1,14
39637,52320,0,14
4637,23855,-1,14
7195,262734,-1,14
6939,264592,0,14
1299,8402,-1,14
5511,33438,-1,14
6939,262808,0,14
6939,212175,0,14
7018,33438,-1,14
1299,14103,-1,14
6939,328137,0,14
4637,4058,0,14
7018,14103,-1,14
1299,42346,-1,14
1299,36103,-1,14
1299,46375,-1,14
39637,31133,0,14
266220,6939,0,14
7473,33438,-1,14
174,42346,-1,14
40220,52320,0,14
39637,6939,0,14
39637,3216,0,14
39637,1239,0,14
1299,33438,-1,14
33438,3216,0,14
328137,3257,0,14
1299,132132,-1,14
7473,6660,-1,14
6805,6461,0,14
6805,3216,0,14
174,40220,-1,14
6830,43366,-1,14
6830,33438,0,14
132132,6461,0,14
6805,52320,0,14
132132,3257,0,14
264120,6939,0,14
6762,52662,-1,14
6762,50360,-1,14
6762,37693,-1,14
6762,33438,-1,14
6762,20836,-1,14
6762,8402,-1,14
174,37451,-1,14
6461,11403,-1,14
6461,7784,-1,14
31133,33438,0,14
12956,6805,-1,14
6453,33438,-1,14
12693,3216,0,14
6453,4058,-1,14
12693,6461,0,14
12956,33438,-1,14
11403,52320,0,14
174,33438,-1,14
6461,14103,-1,14
6461,13739,-1,14
6461,18451,-1,14
6939,47223,0,14
6939,46375,0,14
265482,6939,0,14
6939,36103,-1,14
1239,33438,0,14
6939,37451,0,14
6939,43366,0,14
6939,42346,0,14
1239,43366,0,14
6939,40220,0,14
6939,37693,0,14
52531,7195,0,14
1273,8402,-1,14
1273,6660,-1,14
9498,133982,-1,14
9498,133278,-1,14
1273,50360,-1,14
6939,132132,0,14
1273,33438,0,14
6939,58067,0,14
